"bay","behavior","site_track","x","y"
"PB","photo","204425_1",535955.717920619,5377309.45216982
"PB","photo","204425_1",535986.726757991,5377300.26688917
"PB","photo","204425_1",536017.735595363,5377291.08160852
"PB","photo","204425_1",536048.744432735,5377281.89632787
"PB","photo","204425_1",536079.753270107,5377272.71104722
"PB","photo","204425_1",536110.762107479,5377263.52576657
"PB","photo","204425_1",536141.770944851,5377254.34048592
"PB","photo","204425_1",536169.827944147,5377241.97769171
"PB","photo","204425_1",536197.884943443,5377229.61489751
"PB","photo","204425_1",536225.941942739,5377217.2521033
"PB","photo","204425_1",536253.998942035,5377204.8893091
"PB","photo","204425_1",536282.055941331,5377192.52651489
"PB","photo","204425_1",536310.112940627,5377180.16372069
"PB","photo","204425_1",536342.426451402,5377185.32552632
"PB","photo","204425_1",536374.739962178,5377190.48733196
"PB","photo","204425_1",536404.57301523,5377202.45425782
"PB","photo","204425_1",536434.406068283,5377214.42118368
"PB","photo","204425_1",536464.239121335,5377226.38810954
"PB","photo","204425_1",536494.072174388,5377238.3550354
"PB","photo","204425_1",536523.90522744,5377250.32196126
"PB","photo","204425_1",536553.738280493,5377262.28888712
"PB","photo","204425_1",536586.619585859,5377276.01599029
"PB","photo","204425_1",536619.500891226,5377289.74309346
"PB","photo","204425_1",536652.382196593,5377303.47019664
"PB","photo","204425_1",536685.26350196,5377317.19729981
"PB","photo","204425_1",536694.676837432,5377322.19780075
"PB","photo","204425_1",536704.090172904,5377327.19830169
"PB","photo","204425_1",536712.50873852,5377334.5988779
"PB","photo","204425_1",536720.927304136,5377341.99945411
"PB","photo","204425_1",536729.345869752,5377349.40003033
"PB","photo","204425_1",536737.764435368,5377356.80060654
"PB","photo","204425_1",536746.183000984,5377364.20118275
"PB","photo","204425_1",536754.6015666,5377371.60175896
"PB","photo","204425_1",536763.020132216,5377379.00233517
"PB","photo","204425_1",536771.438697832,5377386.40291138
"PB","photo","204425_1",536776.64295725,5377396.29418968
"PB","photo","204425_1",536781.847216668,5377406.18546798
"PB","photo","204425_1",536782.023417474,5377415.31118906
"PB","photo","204425_1",536782.199618281,5377424.43691014
"PB","photo","204425_1",536782.375819087,5377433.56263122
"PB","photo","204425_1",536782.552019893,5377442.68835231
"PB","photo","204425_1",536782.728220699,5377451.81407339
"PB","photo","204425_1",536782.904421505,5377460.93979447
"PB","photo","204425_1",536783.080622311,5377470.06551555
"PB","photo","204425_1",536783.256823118,5377479.19123663
"PB","photo","204425_1",536783.433023924,5377488.31695772
"PB","photo","204425_1",536783.60922473,5377497.4426788
"PB","photo","204425_1",536783.785425536,5377506.56839988
"PB","photo","204425_1",536783.961626342,5377515.69412096
"PB","photo","204425_1",536780.782578061,5377521.76328662
"PB","photo","204425_1",536777.60352978,5377527.83245227
"PB","photo","204425_1",536774.424481499,5377533.90161793
"PB","photo","204425_1",536771.245433218,5377539.97078358
"PB","photo","204425_1",536768.066384936,5377546.03994923
"PB","photo","204425_1",536764.887336655,5377552.10911489
"PB","photo","204425_1",536761.395366224,5377557.92042526
"PB","photo","204425_1",536757.903395793,5377563.73173564
"PB","photo","204425_1",536754.411425362,5377569.54304601
"PB","photo","204425_1",536750.919454931,5377575.35435638
"PB","photo","204425_1",536747.4274845,5377581.16566676
"PB","photo","204425_1",536743.935514069,5377586.97697713
"PB","photo","204425_1",536735.129518448,5377593.07250331
"PB","photo","204425_1",536726.323522827,5377599.16802949
"PB","photo","204425_1",536717.517527207,5377605.26355567
"PB","photo","204425_1",536706.416286542,5377612.03543885
"PB","photo","204425_1",536695.315045877,5377618.80732204
"PB","photo","204425_1",536684.213805212,5377625.57920522
"PB","photo","204425_1",536673.112564548,5377632.3510884
"PB","photo","204425_1",536662.011323883,5377639.12297158
"PB","photo","204425_1",536650.910083218,5377645.89485477
"PB","photo","204425_1",536639.808842554,5377652.66673795
"PB","photo","204425_1",536628.707601889,5377659.43862113
"PB","photo","204425_1",536617.606361224,5377666.21050431
"PB","photo","204425_1",536607.422993718,5377667.34706957
"PB","photo","204425_1",536597.239626213,5377668.48363482
"PB","photo","204425_1",536587.056258707,5377669.62020008
"PB","photo","204425_1",536576.872891201,5377670.75676533
"PB","photo","204425_1",536566.948486506,5377670.03127941
"PB","photo","204425_1",536557.02408181,5377669.30579349
"PB","photo","204425_1",536547.099677115,5377668.58030757
"PB","photo","204425_1",536537.175272419,5377667.85482165
"PB","photo","204425_1",536527.250867723,5377667.12933573
"PB","photo","204425_1",536517.326463028,5377666.40384981
"PB","photo","204425_1",536507.402058332,5377665.67836389
"PB","photo","204425_1",536496.06810139,5377664.82586092
"PB","photo","204425_1",536480.408601849,5377666.03468796
"PB","photo","204425_1",536464.749102308,5377667.243515
"PB","photo","204425_1",536450.3165614,5377671.05026612
"PB","photo","204425_1",536435.884020491,5377674.85701725
"PB","photo","204425_1",536421.451479583,5377678.66376838
"PB","photo","204425_1",536407.018938674,5377682.47051951
"PB","photo","204425_1",536392.586397766,5377686.27727064
"PB","photo","204425_1",536378.153856857,5377690.08402176
"PB","photo","204425_1",536363.721315949,5377693.89077289
"PB","photo","204425_1",536349.288775041,5377697.69752402
"PB","photo","204425_1",536334.856234132,5377701.50427515
"PB","photo","204425_1",536320.423693224,5377705.31102628
"PB","photo","204425_1",536307.919184505,5377705.11635274
"PB","photo","204425_1",536295.414675786,5377704.92167919
"PB","photo","204425_1",536282.910167067,5377704.72700565
"PB","photo","204425_1",536272.433096557,5377705.42887737
"PB","photo","204425_1",536261.956026046,5377706.1307491
"PB","photo","204425_1",536251.478955536,5377706.83262082
"PB","photo","204425_1",536241.001885026,5377707.53449254
"PB","photo","204425_1",536230.524814515,5377708.23636427
"PB","photo","204425_1",536220.047744005,5377708.93823599
"PB","photo","204425_1",536209.570673494,5377709.64010772
"PB","photo","204425_1",536199.093602984,5377710.34197944
"PB","photo","204425_1",536188.616532474,5377711.04385116
"PB","photo","204425_1",536185.89817259,5377718.58723601
"PB","photo","204425_1",536183.179812706,5377726.13062085
"PB","photo","204425_1",536180.461452822,5377733.67400569
"PB","photo","204425_1",536177.743092938,5377741.21739053
"PB","photo","204425_1",536175.024733054,5377748.76077538
"PB","photo","204425_1",536172.30637317,5377756.30416022
"PB","photo","204425_1",536169.588013286,5377763.84754506
"PB","photo","204425_1",536166.869653403,5377771.3909299
"PB","photo","204425_1",536164.151293519,5377778.93431475
"PB","photo","204425_1",536162.025355515,5377786.36137777
"PB","photo","204425_1",536159.899417511,5377793.7884408
"PB","photo","204425_1",536157.773479507,5377801.21550382
"PB","photo","204425_1",536161.047210325,5377808.2233007
"PB","photo","204425_1",536164.320941143,5377815.23109758
"PB","photo","204425_1",536167.594671962,5377822.23889445
"PB","photo","204425_1",536170.86840278,5377829.24669133
"PB","photo","204425_1",536174.142133598,5377836.2544882
"PB","photo","204425_1",536177.415864416,5377843.26228508
"PB","photo","204425_1",536180.689595234,5377850.27008196
"PB","photo","204425_1",536183.963326053,5377857.27787883
"PB","photo","204425_1",536187.237056871,5377864.28567571
"PB","photo","204425_1",536190.510787689,5377871.29347259
"PB","photo","204425_1",536193.784518507,5377878.30126946
"PB","photo","204425_1",536197.058249325,5377885.30906634
"PB","photo","204425_1",536206.501771942,5377886.52784088
"PB","photo","204425_1",536215.94529456,5377887.74661542
"PB","photo","204425_1",536225.388817177,5377888.96538996
"PB","photo","204425_1",536234.832339794,5377890.18416451
"PB","photo","204425_1",536244.275862411,5377891.40293905
"PB","photo","204425_1",536253.719385029,5377892.62171359
"PB","photo","204425_1",536262.352129505,5377895.32495476
"PB","photo","204425_1",536270.984873981,5377898.02819592
"PB","photo","204425_1",536279.617618457,5377900.73143709
"PB","photo","204425_1",536288.250362933,5377903.43467825
"PB","photo","204425_1",536296.88310741,5377906.13791942
"PB","photo","204425_1",536305.515851886,5377908.84116059
"PB","photo","204425_1",536308.865266819,5377909.0883178
"PB","photo","204425_1",536312.214681753,5377909.33547501
"PB","photo","204425_1",536315.564096686,5377909.58263223
"PB","photo","204425_1",536318.91351162,5377909.82978944
"PB","photo","204425_1",536322.262926553,5377910.07694666
"PB","photo","204425_1",536325.612341487,5377910.32410387
"PB","photo","204425_1",536328.96175642,5377910.57126108
"PB","photo","204425_1",536332.311171354,5377910.8184183
"PB","photo","204425_1",536335.660586287,5377911.06557551
"PB","photo","204425_1",536339.010001221,5377911.31273273
"PB","photo","204425_1",536344.530739509,5377913.46284246
"PB","photo","204425_1",536350.051477798,5377915.6129522
"PB","photo","204425_1",536341.949023925,5377916.086957
"PB","photo","204425_1",536333.846570053,5377916.56096179
"PB","photo","204425_1",536326.797768348,5377915.78166741
"PB","photo","204425_1",536319.748966642,5377915.00237302
"PB","photo","204425_1",536312.700164937,5377914.22307864
"PB","photo","204425_1",536305.651363232,5377913.44378425
"PB","photo","204425_1",536298.602561527,5377912.66448986
"PB","photo","204425_1",536291.553759821,5377911.88519548
"PB","photo","204425_1",536284.504958116,5377911.10590109
"PB","photo","204425_1",536277.456156411,5377910.32660671
"PB","photo","204425_1",536270.407354706,5377909.54731232
"PB","photo","204425_1",536263.358553,5377908.76801794
"PB","photo","204425_1",536249.185694628,5377907.70174674
"PB","photo","204425_1",536235.012836256,5377906.63547555
"PB","photo","204425_1",536220.839977884,5377905.56920436
"PB","photo","204425_1",536207.592667141,5377904.05607037
"PB","photo","204425_1",536194.345356398,5377902.54293638
"PB","photo","204425_1",536181.098045655,5377901.02980239
"PB","photo","204425_1",536167.850734913,5377899.5166684
"PB","photo","204425_1",536154.60342417,5377898.00353441
"PB","photo","204425_1",536141.356113427,5377896.49040042
"PB","photo","204425_1",536128.108802684,5377894.97726643
"PB","photo","204425_1",536114.861491942,5377893.46413244
"PB","photo","204425_1",536101.614181199,5377891.95099845
"PB","photo","204425_1",536083.857677006,5377892.31893267
"PB","photo","204425_1",536066.939264782,5377891.42105692
"PB","photo","204425_1",536050.020852559,5377890.52318117
"PB","photo","204425_1",536033.102440336,5377889.62530541
"PB","photo","204425_1",536016.184028112,5377888.72742966
"PB","photo","204425_1",535999.265615889,5377887.8295539
"PB","photo","204425_1",535982.347203665,5377886.93167815
"PB","photo","204425_1",535965.428791442,5377886.0338024
"PB","photo","204425_1",535947.826298573,5377885.41395451
"PB","photo","204425_1",535930.223805704,5377884.79410662
"PB","photo","204425_1",535912.621312835,5377884.17425874
"PB","photo","204425_1",535895.018819966,5377883.55441085
"PB","photo","204425_1",535879.102339097,5377883.5618861
"PB","photo","204425_1",535863.185858228,5377883.56936134
"PB","photo","204425_1",535844.548681997,5377882.34553419
"PB","photo","204425_1",535825.911505767,5377881.12170704
"PB","photo","204425_1",535807.274329536,5377879.89787988
"PB","photo","204425_1",535788.637153306,5377878.67405273
"PB","photo","204425_1",535770.85203106,5377877.66886654
"PB","photo","204425_1",535753.066908815,5377876.66368036
"PB","photo","204425_1",535735.281786569,5377875.65849417
"PB","photo","204425_1",535717.496664324,5377874.65330798
"PB","photo","204425_1",535699.711542078,5377873.64812179
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535681.926419833,5377872.64293561
"PB","photo","204425_1",535710.608396181,5377864.83618466
"PB","photo","204425_1",535739.290372529,5377857.02943372
"PB","photo","204425_1",535767.972348877,5377849.22268277
"PB","photo","204425_1",535796.654325225,5377841.41593182
"PB","photo","204425_1",535825.336301573,5377833.60918088
"PB","photo","204425_1",535854.018277921,5377825.80242993
"PB","photo","204425_1",535873.007023581,5377817.80949624
"PB","photo","204425_1",535892.966440567,5377812.46487794
"PB","photo","204425_1",535912.925857552,5377807.12025965
"PB","photo","204425_1",535932.885274538,5377801.77564135
"PB","photo","204425_1",535952.844691523,5377796.43102305
"PB","photo","204425_1",535969.961462044,5377797.70104217
"PB","photo","204425_1",535997.66639682,5377794.35685559
"PB","photo","204425_1",536025.371331596,5377791.01266901
"PB","photo","204425_1",536053.076266371,5377787.66848243
"PB","photo","204425_1",536080.781201147,5377784.32429585
"PB","photo","204425_1",536108.486135923,5377780.98010927
"PB","photo","204425_1",536131.589944535,5377779.81814894
"PB","photo","204425_1",536154.693753146,5377778.65618861
"PB","photo","204425_1",536177.797561758,5377777.49422829
"PB","photo","204425_1",536201.026575886,5377777.37084651
"PB","photo","204425_1",536224.255590015,5377777.24746474
"PB","photo","204425_1",536247.484604143,5377777.12408297
"PB","photo","204425_1",536270.713618272,5377777.0007012
"PB","photo","204425_1",536290.117974453,5377782.64609906
"PB","photo","204425_1",536309.522330635,5377788.29149693
"PB","photo","204425_1",536328.926686817,5377793.93689479
"PB","photo","204425_1",536346.821414181,5377799.49002802
"PB","photo","204425_1",536364.716141545,5377805.04316125
"PB","photo","204425_1",536382.610868909,5377810.59629447
"PB","photo","204425_1",536401.569388308,5377818.2591639
"PB","photo","204425_1",536420.527907707,5377825.92203333
"PB","photo","204425_1",536439.486427107,5377833.58490277
"PB","photo","204425_1",536458.444946506,5377841.2477722
"PB","photo","204425_1",536477.403465905,5377848.91064163
"PB","photo","204425_1",536496.361985304,5377856.57351106
"PB","photo","204425_1",536501.970802308,5377858.47421922
"PB","photo","204425_1",536507.579619311,5377860.37492738
"PB","photo","204425_1",536513.188436315,5377862.27563555
"PB","photo","204425_1",536518.797253319,5377864.17634371
"PB","photo","204425_1",536524.406070322,5377866.07705187
"PB","photo","204425_1",536530.014887326,5377867.97776004
"PB","photo","204425_1",536535.62370433,5377869.8784682
"PB","photo","204425_1",536541.232521333,5377871.77917636
"PB","photo","204425_1",536546.841338337,5377873.67988453
"PB","photo","204425_1",536552.450155341,5377875.58059269
"PB","photo","204425_1",536558.058972345,5377877.48130085
"PB","photo","204425_1",536563.667789348,5377879.38200902
"PB","photo","204425_1",536561.937941951,5377880.54877154
"PB","photo","204425_1",536560.208094553,5377881.71553407
"PB","photo","204425_1",536558.478247155,5377882.8822966
"PB","photo","204425_1",536556.748399758,5377884.04905913
"PB","photo","204425_1",536555.01855236,5377885.21582166
"PB","photo","204425_1",536553.288704962,5377886.38258418
"PB","photo","204425_1",536551.558857565,5377887.54934671
"PB","photo","204425_1",536549.829010167,5377888.71610924
"PB","photo","204425_1",536548.099162769,5377889.88287177
"PB","photo","204425_1",536546.369315372,5377891.0496343
"PB","photo","204425_1",536544.639467974,5377892.21639682
"PB","photo","204425_1",536542.909620576,5377893.38315935
"PB","photo","204425_1",536532.597142705,5377899.68568613
"PB","photo","204425_1",536522.284664833,5377905.98821291
"PB","photo","204425_1",536511.972186961,5377912.29073969
"PB","photo","204425_1",536501.659709089,5377918.59326647
"PB","photo","204425_1",536491.347231217,5377924.89579325
"PB","photo","204425_1",536481.034753346,5377931.19832003
"PB","photo","204425_1",536470.722275474,5377937.50084681
"PB","photo","204425_1",536460.409797602,5377943.80337359
"PB","photo","204425_1",536450.09731973,5377950.10590037
"PB","photo","204425_1",536439.784841859,5377956.40842715
"PB","photo","204425_1",536429.472363987,5377962.71095393
"PB","photo","204425_1",536419.159886115,5377969.01348071
"PB","photo","204425_1",536404.406025507,5377970.47193717
"PB","photo","204425_1",536389.6521649,5377971.93039363
"PB","photo","204425_1",536374.898304292,5377973.38885009
"PB","photo","204425_1",536360.144443684,5377974.84730655
"PB","photo","204425_1",536345.390583076,5377976.30576301
"PB","photo","204425_1",536330.636722469,5377977.76421947
"PB","photo","204425_1",536315.882861861,5377979.22267593
"PB","photo","204425_1",536301.467520618,5377981.32054015
"PB","photo","204425_1",536287.052179374,5377983.41840436
"PB","photo","204425_1",536272.636838131,5377985.51626858
"PB","photo","204425_1",536258.221496888,5377987.61413279
"PB","photo","204425_1",536243.806155645,5377989.71199701
"PB","photo","204425_1",536227.610995495,5377990.81324553
"PB","photo","204425_1",536211.415835344,5377991.91449406
"PB","photo","204425_1",536195.220675193,5377993.01574259
"PB","photo","204425_1",536179.025515043,5377994.11699111
"PB","photo","204425_1",536162.830354892,5377995.21823964
"PB","photo","204425_1",536146.635194742,5377996.31948816
"PB","photo","204425_1",536130.371793606,5377997.37767207
"PB","photo","204425_1",536114.10839247,5377998.43585599
"PB","photo","204425_1",536097.844991334,5377999.4940399
"PB","photo","204425_1",536081.581590199,5378000.55222381
"PB","photo","204425_1",536065.77252733,5378001.99429295
"PB","photo","204425_1",536049.963464462,5378003.4363621
"PB","photo","204425_1",536034.266942614,5378005.4100656
"PB","photo","204425_1",536018.570420765,5378007.3837691
"PB","photo","204425_1",536002.873898917,5378009.35747261
"PB","photo","204425_1",535987.177377068,5378011.33117611
"PB","photo","204425_1",535971.48085522,5378013.30487961
"PB","photo","204425_1",535955.784333371,5378015.27858312
"PB","photo","204425_1",535940.897355848,5378018.3211877
"PB","photo","204425_1",535926.010378324,5378021.36379229
"PB","photo","204425_1",535911.123400801,5378024.40639688
"PB","photo","204425_1",535896.236423277,5378027.44900147
"PB","photo","204425_1",535881.349445753,5378030.49160606
"PB","photo","204425_1",535866.248842575,5378034.60381301
"PB","photo","204425_1",535861.208662824,5378040.60611567
"PB","photo","204425_1",535855.261993096,5378045.80529901
"PB","photo","204425_1",535849.315323368,5378051.00448234
"PB","photo","204425_1",535843.368653641,5378056.20366568
"PB","photo","204425_1",535837.421983913,5378061.40284902
"PB","photo","204425_1",535831.475314186,5378066.60203236
"PB","photo","204425_1",535825.528644458,5378071.80121569
"PB","photo","204425_1",535819.581974731,5378077.00039903
"PB","photo","204425_1",535813.635305003,5378082.19958237
"PB","photo","204425_1",535807.688635275,5378087.39876571
"PB","photo","204425_1",535801.741965548,5378092.59794904
"PB","photo","204425_1",535795.79529582,5378097.79713238
"PB","photo","204425_1",535794.722639224,5378104.88988879
"PB","photo","204425_1",535793.649982628,5378111.98264519
"PB","photo","204425_1",535792.577326032,5378119.0754016
"PB","photo","204425_1",535791.504669436,5378126.168158
"PB","photo","204425_1",535790.43201284,5378133.26091441
"PB","photo","204425_1",535789.359356244,5378140.35367081
"PB","photo","204425_1",535788.286699648,5378147.44642722
"PB","photo","204425_1",535787.214043052,5378154.53918362
"PB","photo","204425_1",535786.141386456,5378161.63194003
"PB","photo","204425_1",535785.06872986,5378168.72469644
"PB","photo","204425_1",535783.996073263,5378175.81745284
"PB","photo","204425_1",535782.923416667,5378182.91020925
"PB","photo","204425_1",535784.305174662,5378186.47463844
"PB","photo","204425_1",535785.686932658,5378190.03906763
"PB","photo","204425_1",535787.068690653,5378193.60349682
"PB","photo","204425_1",535788.450448648,5378197.16792601
"PB","photo","204425_1",535789.832206643,5378200.7323552
"PB","photo","204425_1",535791.213964638,5378204.29678439
"PB","photo","204425_1",535792.595722633,5378207.86121358
"PB","photo","204425_1",535793.977480628,5378211.42564277
"PB","photo","204425_1",535795.359238623,5378214.99007196
"PB","photo","204425_1",535796.740996619,5378218.55450115
"PB","photo","204425_1",535798.122754614,5378222.11893034
"PB","photo","204425_1",535802.522474262,5378225.7429828
"PB","photo","204425_1",535813.881240519,5378226.75979615
"PB","photo","204425_1",535825.240006777,5378227.7766095
"PB","photo","204425_1",535836.598773035,5378228.79342286
"PB","photo","204425_1",535847.957539293,5378229.81023621
"PB","photo","204425_1",535859.316305551,5378230.82704957
"PB","photo","204425_1",535870.675071808,5378231.84386292
"PB","photo","204425_1",535883.153512808,5378233.63129343
"PB","photo","204425_1",535895.631953808,5378235.41872395
"PB","photo","204425_1",535908.110394808,5378237.20615446
"PB","photo","204425_1",535920.588835808,5378238.99358497
"PB","photo","204425_1",535933.067276808,5378240.78101549
"PB","photo","204425_1",535945.545717808,5378242.568446
"PB","photo","204425_1",535945.305656976,5378241.94180186
"PB","photo","204425_1",535945.065596143,5378241.31515772
"PB","photo","204425_1",535944.82553531,5378240.68851357
"PB","photo","204425_1",535944.585474478,5378240.06186943
"PB","photo","204425_1",535944.345413645,5378239.43522529
"PB","photo","204425_1",535944.105352813,5378238.80858114
"PB","photo","204425_1",535943.86529198,5378238.181937
"PB","photo","204425_1",535943.625231148,5378237.55529286
"PB","photo","204425_1",535943.385170315,5378236.92864871
"PB","photo","204425_1",535943.145109482,5378236.30200457
"PB","photo","204425_1",535942.90504865,5378235.67536043
"PB","photo","204425_1",535942.664987817,5378235.04871629
"PB","photo","204425_1",535938.223155532,5378231.48187981
"PB","photo","204425_1",535933.781323246,5378227.91504334
"PB","photo","204425_1",535929.339490961,5378224.34820687
"PB","photo","204425_1",535924.897658676,5378220.7813704
"PB","photo","204425_1",535920.45582639,5378217.21453392
"PB","photo","204425_1",535916.474912166,5378213.02627153
"PB","photo","204425_1",535912.493997942,5378208.83800914
"PB","photo","204425_1",535908.513083718,5378204.64974675
"PB","photo","204425_1",535904.532169495,5378200.46148436
"PB","photo","204425_1",535900.551255271,5378196.27322196
"PB","photo","204425_1",535896.570341047,5378192.08495957
"PB","photo","204425_1",535892.589426823,5378187.89669718
"PB","photo","204425_1",535877.22476799,5378186.43163913
"PB","photo","204425_1",535861.860109158,5378184.96658109
"PB","photo","204425_1",535846.495450325,5378183.50152304
"PB","photo","204425_1",535831.130791493,5378182.03646499
"PB","photo","204425_1",535815.76613266,5378180.57140694
"PB","photo","204425_1",535801.637869365,5378178.35923634
"PB","photo","204425_1",535787.509606071,5378176.14706573
"PB","photo","204425_1",535773.381342776,5378173.93489513
"PB","photo","204425_1",535759.253079481,5378171.72272453
"PB","photo","204425_1",535745.124816186,5378169.51055392
"PB","photo","204425_1",535738.130424767,5378167.04509813
"PB","photo","204425_1",535722.57988438,5378161.91161829
"PB","photo","204425_1",535702.992270738,5378161.26878492
"PB","photo","204425_1",535683.501922935,5378162.79843448
"PB","photo","204425_1",535664.060619324,5378166.15393523
"PB","photo","204425_1",535656.476481668,5378164.62130829
"PB","photo","204425_1",535648.892344013,5378163.08868134
"PB","photo","204425_1",535630.336960628,5378161.53402466
"PB","photo","204425_1",535610.828259811,5378162.13147848
"PB","photo","204425_1",535591.397667154,5378165.71922221
"PB","photo","204425_1",535582.463073022,5378164.68765077
"PB","photo","204425_1",535559.07263238,5378166.90006794
"PB","photo","204425_1",535534.197343178,5378172.37206323
"PB","photo","204425_1",535512.964281477,5378173.02542839
"PB","photo","204425_1",535482.028064914,5378178.00143573
"PB","photo","204425_1",535448.244511373,5378186.23989828
"PB","photo","204425_1",535410.277981348,5378197.27211453
"PB","photo","204425_1",535391.426730193,5378201.242612
"PB","photo","204425_1",535353.370583094,5378212.64717027
"PB","photo","204425_1",535332.569001652,5378216.25616632
"PB","photo","204425_1",535294.277472831,5378225.90305403
"PB","photo","204425_1",535273.475891389,5378229.51205008
"PB","photo","204425_1",535237.193647809,5378237.7411383
"PB","photo","204425_1",535193.422245271,5378244.95357208
"PB","photo","204425_1",535172.702321447,5378246.18466145
"PB","photo","204425_1",535137.653357573,5378249.43167747
"PB","photo","204425_1",535096.566966958,5378243.26088068
"PB","photo","204425_1",535053.987292237,5378245.55285985
"PB","photo","204425_1",535011.407617517,5378247.84483903
"PB","photo","204425_1",534968.827942796,5378250.13681821
"PB","photo","204425_1",534930.010942407,5378264.04645129
"PB","photo","204425_1",534906.100472845,5378270.71278564
"PB","photo","204425_1",534869.733547456,5378281.86622656
"PB","photo","204425_1",534831.109773405,5378295.08170507
"PB","photo","204425_1",534795.337981023,5378316.47910795
"PB","photo","204425_1",534758.826348223,5378340.19200823
"PB","photo","204425_1",534733.181191273,5378352.44234524
"PB","photo","204425_1",534704.528207369,5378366.64582438
"PB","photo","204425_1",534688.499962203,5378375.19045158
